timestamp,Air Temperature (V),Relative Humidity (mA),Dew Point (°C),Rainfall,Rainfall Since 9am,Last Hours Evaporation,Wind Direction,Current Wind Speed,Peak Wind Gust,Vector Wind Speed,Vector Wind Direction,Solar Radiation
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
23-Apr-24 7:32:48 AM AEST,nan,nan,nan,nan,nan,nan,nan,nan,0.00,nan,nan,nan
